week_ending_date,created_date,report_year,report_month,narrative,class_2_price,class_2_butterfat_price,advanced_skim_milk_class_2_price,class_3_price,class_3_skim_milk_price,class_4_price,class_4_skim_milk_price,butter_monthly_avg_price,nfdm_monthly_avg_price,cheese_monthly_avg_price,cheese_monthly_40p_price,cheese_monthly_500p_price,whey_monthly_avg_price,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
02/01/2020,02/05/2020,2020,Jan,,17.05,2.1187,9.98,17.05,10.01,16.65,9.60,1.9153,1.2451,1.8092,1.8995,1.6869,0.3367,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/05/2020 13:07:49,2020,2020-JAN,protein,2.9606,lmprs,
12/28/2019,01/02/2020,2019,Dec,,16.81,2.2022,9.43,19.37,12.11,16.70,9.34,1.9842,1.2161,2.0509,1.9363,2.1395,0.3293,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/02/2020 13:02:40,2019,2019-DEC,protein,3.6515,lmprs,
11/30/2019,12/04/2019,2019,Nov,,16.85,2.3265,9.02,20.45,12.78,16.60,8.79,2.0869,1.1540,2.1723,2.0987,2.2280,0.3071,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/04/2019 13:05:21,2019,2019-NOV,protein,3.9118,lmprs,
10/26/2019,10/30/2019,2019,Oct,,16.68,2.4101,8.54,18.72,10.68,16.39,8.27,2.1559,1.0957,1.9694,2.0569,1.8379,0.3396,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/30/2019 13:03:28,2019,2019-OCT,protein,3.1700,lmprs,
09/28/2019,10/02/2019,2019,Sep,,16.93,2.5052,8.46,18.31,9.91,16.35,7.88,2.2344,1.0519,1.9053,1.9843,1.7913,0.3698,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/02/2019 13:08:22,2019,2019-SEP,protein,2.8633,lmprs,
08/31/2019,09/05/2019,2019,Aug,,17.60,2.6644,8.57,17.60,8.60,16.74,7.71,2.3659,1.0335,1.8276,,,0.3671,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/05/2019 13:05:13,2019,2019-AUG,protein,2.4453,lmprs,
07/27/2019,07/31/2019,2019,Jul,,17.61,2.6928,8.48,17.55,8.45,16.90,7.77,2.3893,1.0393,1.8238,,,0.3631,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/31/2019 13:05:14,2019,2019-JUL,protein,2.4032,lmprs,
06/29/2019,07/03/2019,2019,Jun,,17.30,2.6649,8.26,16.27,7.22,16.83,7.80,2.3663,1.0431,1.6910,,,0.3643,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/03/2019 13:03:40,2019,2019-JUN,protein,2.0046,lmprs,
06/01/2019,06/05/2019,2019,May,,16.48,2.5788,7.72,16.38,7.65,16.29,7.55,2.2952,1.0149,1.6974,,,0.3784,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/05/2019 13:05:15,2019,2019-MAY,protein,2.1159,lmprs,
04/27/2019,05/01/2019,2019,Apr,,16.38,2.5445,7.75,15.96,7.34,15.72,7.09,2.2669,0.9641,1.6468,,,0.3923,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/01/2019 13:05:18,2019,2019-APR,protein,1.9890,lmprs,
03/30/2019,04/03/2019,2019,Mar,,16.61,2.5531,7.95,15.04,6.35,15.71,7.05,2.2740,0.9589,1.5383,,,0.4127,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/03/2019 13:05:13,2019,2019-MAR,protein,1.6303,lmprs,
02/23/2019,02/27/2019,2019,Feb,,16.13,2.5415,7.50,13.89,5.20,15.86,7.24,2.2644,0.9800,1.3940,,,0.4545,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/27/2019 13:05:35,2019,2019-FEB,protein,1.1776,lmprs,
01/26/2019,01/30/2019,2019,Jan,,15.74,2.5051,7.22,13.96,5.41,15.48,6.98,2.2343,0.9513,1.3868,,,0.4805,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/30/2019 13:10:29,2019,2019-JAN,protein,1.1927,lmprs,
12/29/2018,01/03/2019,2018,Dec,,15.67,2.5150,7.12,13.78,5.18,15.09,6.54,2.2425,0.9020,1.3742,,,0.4685,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/03/2019 13:05:53,2018,2018-DEC,protein,1.1417,lmprs,
12/01/2018,12/05/2018,2018,Nov,,15.63,2.5455,6.96,14.44,5.76,15.06,6.40,2.2677,0.8860,1.4463,,,0.4626,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/05/2018 13:03:22,2018,2018-NOV,protein,1.3419,lmprs,
10/27/2018,10/31/2018,2018,Oct,,15.54,2.5621,6.81,15.53,6.83,15.01,6.29,2.2814,0.8739,1.5686,,,0.4470,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/31/2018 13:14:21,2018,2018-OCT,protein,1.7185,lmprs,
09/29/2018,10/03/2018,2018,Sep,,15.13,2.5512,6.43,16.09,7.45,14.81,6.12,2.2724,0.8548,1.6533,,,0.4028,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/03/2018 13:06:16,2018,2018-SEP,protein,2.0029,lmprs,
08/25/2018,08/29/2018,2018,Aug,,15.07,2.6079,6.16,14.95,6.06,14.63,5.73,2.3192,0.8111,1.5544,,,0.3681,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/29/2018 13:28:17,2018,2018-AUG,protein,1.6245,lmprs,
07/28/2018,08/01/2018,2018,Jul,,15.20,2.5357,6.55,14.10,5.44,14.14,5.48,2.2596,0.7824,1.4868,,,0.3372,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/01/2018 13:03:26,2018,2018-JUL,protein,1.4827,lmprs,
06/30/2018,07/05/2018,2018,Jun,,15.48,2.6762,6.33,15.21,6.08,14.91,5.77,2.3756,0.8150,1.6150,,,0.3086,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/05/2018 13:03:18,2018,2018-JUN,protein,1.7478,lmprs,
05/26/2018,05/31/2018,2018,May,,14.47,2.6309,5.45,15.18,6.21,14.57,5.58,2.3382,0.7937,1.6353,,,0.2711,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/31/2018 13:05:26,2018,2018-MAY,protein,1.8609,lmprs,
04/28/2018,05/02/2018,2018,Apr,,14.03,2.5183,5.41,14.47,5.89,13.48,4.86,2.2452,0.7134,1.5737,,,0.2592,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/02/2018 13:05:35,2018,2018-APR,protein,1.7810,lmprs,
03/31/2018,04/04/2018,2018,Mar,,13.88,2.4343,5.55,14.22,5.93,13.04,4.71,2.1759,0.6963,1.5542,,,0.2531,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/04/2018 13:05:22,2018,2018-MAR,protein,1.8066,lmprs,
02/24/2018,02/28/2018,2018,Feb,,13.44,2.3560,5.38,13.40,5.37,12.87,4.82,2.1112,0.7084,1.4727,,,0.2525,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/28/2018 13:05:27,2018,2018-FEB,protein,1.6265,lmprs,
01/27/2018,01/31/2018,2018,Jan,,14.11,2.4601,5.70,14.00,5.61,13.13,4.71,2.1972,0.6966,1.5175,,,0.2755,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/31/2018 13:05:37,2018,2018-JAN,protein,1.6612,lmprs,
12/30/2017,01/04/2018,2017,Dec,,14.49,2.5021,5.94,15.44,6.95,13.51,4.95,2.2319,0.7237,1.6481,,,0.3030,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/04/2018 13:05:59,2017,2017-DEC,protein,2.0378,lmprs,
11/25/2017,11/29/2017,2017,Nov,,15.32,2.5616,6.58,16.88,8.23,13.99,5.23,2.2810,0.7553,1.7617,,,0.3587,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/29/2017 13:05:28,2017,2017-NOV,protein,2.3412,lmprs,
10/28/2017,11/01/2017,2017,Oct,,15.95,2.6716,6.84,16.69,7.63,14.85,5.72,2.3718,0.8099,1.7254,,,0.3790,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/01/2017 13:05:31,2017,2017-OCT,protein,2.1084,lmprs,
09/30/2017,10/04/2017,2017,Sep,,16.80,2.8629,7.03,16.36,6.59,15.86,6.08,2.5298,0.8499,1.6608,,,0.4167,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/04/2017 13:07:11,2017,2017-SEP,protein,1.6988,lmprs,
08/26/2017,08/30/2017,2017,Aug,,17.56,3.0179,7.25,16.57,6.25,16.61,6.29,2.6578,0.8733,1.6664,,,0.4345,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/30/2017 13:07:16,2017,2017-AUG,protein,1.5536,lmprs,
07/29/2017,08/02/2017,2017,Jul,,17.48,2.9526,7.41,15.45,5.33,16.60,6.52,2.6039,0.8991,1.5430,,,0.4514,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/02/2017 13:18:44,2017,2017-JUL,protein,1.2248,lmprs,
06/24/2017,06/28/2017,2017,Jun,,16.15,2.7136,6.89,16.44,7.22,15.89,6.65,2.4065,0.9137,1.6293,,,0.4917,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/28/2017 13:03:02,2017,2017-JUN,protein,1.7545,lmprs,
05/27/2017,06/01/2017,2017,May,,14.84,2.4204,6.60,15.57,7.38,14.49,6.26,2.1644,0.8704,1.5390,,,0.5094,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/01/2017 13:05:29,2017,2017-MAY,protein,1.7723,lmprs,
04/29/2017,05/03/2017,2017,Apr,,14.81,2.3618,6.78,15.22,7.23,14.01,5.98,2.1160,0.8386,1.4960,,,0.5243,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/03/2017 13:05:57,2017,2017-APR,protein,1.6955,lmprs,
04/01/2017,04/05/2017,2017,Mar,,16.21,2.4246,8.00,15.81,7.61,14.32,6.07,2.1679,0.8493,1.5551,,,0.5239,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/05/2017 13:05:00,2017,2017-MAR,protein,1.8198,lmprs,
02/25/2017,03/01/2017,2017,Feb,,16.52,2.4344,8.29,16.88,8.69,15.59,7.35,2.1760,0.9926,1.6871,,,0.4894,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/01/2017 13:01:16,2017,2017-FEB,protein,2.2348,lmprs,
01/28/2017,02/01/2017,2017,Jan,,16.36,2.5323,7.77,16.77,8.22,16.19,7.62,2.2568,1.0229,1.7011,,,0.4421,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/01/2017 13:06:58,2017,2017-JAN,protein,2.1768,lmprs,
12/31/2016,01/05/2017,2016,Dec,,15.26,2.3424,7.32,17.40,9.56,14.97,7.04,2.1000,0.9579,1.7990,,,0.3994,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/05/2017 12:55:11,2016,2016-DEC,protein,2.6922,lmprs,
11/26/2016,11/30/2016,2016,Nov,,14.60,2.1114,7.47,16.76,9.74,13.76,6.63,1.9092,0.9119,1.7596,,,0.3690,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/30/2016 13:04:41,2016,2016-NOV,protein,2.8085,lmprs,
10/29/2016,11/02/2016,2016,Oct,,14.09,2.0563,7.14,14.82,7.92,13.66,6.72,1.8637,0.9222,1.5830,,,0.3303,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/02/2016 13:47:24,2016,2016-OCT,protein,2.2975,lmprs,
10/01/2016,10/05/2016,2016,Sep,,14.66,2.3152,6.79,16.39,8.61,14.25,6.39,2.0775,0.8847,1.7514,,,0.3055,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/05/2016 13:04:16,2016,2016-SEP,protein,2.5675,lmprs,
08/27/2016,08/31/2016,2016,Aug,,15.21,2.4943,6.71,16.91,8.50,14.65,6.16,2.2254,0.8588,1.8119,,,0.2846,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/31/2016 13:03:02,2016,2016-AUG,protein,2.5738,lmprs,
07/30/2016,08/03/2016,2016,Jul,,15.16,2.6034,6.27,15.24,6.38,14.84,5.96,2.3155,0.8363,1.6419,,,0.2742,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/03/2016 13:09:56,2016,2016-JUL,protein,1.9112,lmprs,
06/25/2016,06/29/2016,2016,Jun,,14.12,2.4179,5.86,13.22,4.96,13.77,5.53,2.1623,0.7888,1.4477,,,0.2601,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/29/2016 13:03:34,2016,2016-JUN,protein,1.4807,lmprs,
05/28/2016,06/02/2016,2016,May,,13.53,2.2916,5.71,12.76,4.94,13.09,5.28,2.0580,0.7607,1.4104,,,0.2505,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/02/2016 13:14:45,2016,2016-MAY,protein,1.4935,lmprs,
04/30/2016,05/04/2016,2016,Apr,,13.54,2.2446,5.89,13.63,6.01,12.68,5.02,2.0192,0.7307,1.5041,,,0.2466,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/04/2016 13:07:06,2016,2016-APR,protein,1.8450,lmprs,
03/26/2016,03/30/2016,2016,Mar,,13.57,2.2098,6.05,13.74,6.25,12.74,5.21,1.9905,0.7522,1.5162,,,0.2477,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/30/2016 13:05:26,2016,2016-MAR,protein,1.9206,lmprs,
02/27/2016,03/02/2016,2016,Feb,,14.30,2.3848,6.17,13.80,5.68,13.49,5.36,2.1350,0.7689,1.5170,,,0.2469,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/02/2016 13:14:46,2016,2016-FEB,protein,1.7389,lmprs,
01/30/2016,02/03/2016,2016,Jan,,14.19,2.3132,6.31,13.72,5.85,13.31,5.43,2.0759,0.7776,1.5178,,,0.2351,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/03/2016 13:05:06,2016,2016-JAN,protein,1.8169,lmprs,
12/26/2015,12/30/2015,2015,Dec,,16.71,2.9127,6.75,14.44,4.43,15.52,5.54,2.5709,0.7893,1.5719,,,0.2336,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/30/2015 13:04:22,2015,2015-DEC,protein,1.3599,lmprs,
11/28/2015,12/02/2015,2015,Nov,,18.26,3.1900,7.35,15.30,4.31,16.89,5.96,2.7999,0.8372,1.6503,,,0.2341,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/02/2015 13:11:34,2015,2015-NOV,protein,1.3205,lmprs,
10/31/2015,11/04/2015,2015,Oct,,16.44,2.9157,6.46,15.46,5.47,16.43,6.48,2.5734,0.8951,1.6790,,,0.2309,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/04/2015 13:33:23,2015,2015-OCT,protein,1.7019,lmprs,
09/26/2015,09/30/2015,2015,Sep,,15.36,2.7601,5.91,15.82,6.41,15.08,5.64,2.4449,0.8007,1.7145,,,0.2442,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2015 13:06:29,2015,2015-SEP,protein,1.9801,lmprs,
08/29/2015,09/02/2015,2015,Aug,,14.54,2.2744,6.82,16.27,8.64,12.90,5.14,2.0438,0.7443,1.7386,,,0.3108,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2015 13:02:58,2015,2015-AUG,protein,2.5692,lmprs,
08/01/2015,08/05/2015,2015,Jul,,14.70,2.1195,7.55,16.33,9.26,13.15,5.96,1.9159,0.8366,1.6997,,,0.3937,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2015 13:00:39,2015,2015-JUL,protein,2.6070,lmprs,
06/27/2015,07/01/2015,2015,Jun,,14.77,2.1081,7.66,16.72,9.71,13.90,6.78,1.9065,0.9283,1.7222,,,0.4245,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2015 13:32:09,2015,2015-JUN,protein,2.6915,lmprs,
05/30/2015,06/03/2015,2015,May,,14.81,2.0669,7.85,16.19,9.31,13.91,6.94,1.8725,0.9464,1.6557,,,0.4450,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2015 13:18:15,2015,2015-MAY,protein,2.5206,lmprs,
04/25/2015,04/29/2015,2015,Apr,,14.98,1.9010,8.63,15.81,9.51,13.51,7.13,1.7355,0.9684,1.6122,,,0.4610,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/29/2015 13:10:22,2015,2015-APR,protein,2.5551,lmprs,
03/28/2015,04/01/2015,2015,Mar,,14.50,1.8514,8.31,15.56,9.43,13.80,7.61,1.6945,1.0217,1.5750,,,0.4824,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/01/2015 13:31:23,2015,2015-MAR,protein,2.4875,lmprs,
02/28/2015,03/04/2015,2015,Feb,,14.48,1.8366,8.34,15.46,9.39,13.82,7.69,1.6823,1.0308,1.5446,,,0.5169,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/04/2015 13:02:40,2015,2015-FEB,protein,2.4051,lmprs,
01/31/2015,02/04/2015,2015,Jan,,16.18,1.6925,10.63,16.18,10.65,13.23,7.60,1.5633,1.0202,1.5807,,,0.5875,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/04/2015 13:08:32,2015,2015-JAN,protein,2.6731,lmprs,
12/27/2014,12/31/2014,2014,Dec,,19.09,2.1061,12.14,17.82,10.85,16.70,9.69,1.9049,1.2554,1.7362,,,0.5871,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/31/2014 13:28:06,2014,2014-DEC,protein,2.7387,lmprs,
11/29/2014,12/03/2014,2014,Nov,,19.91,2.2081,12.62,21.94,14.75,18.21,10.89,1.9891,1.3902,2.1305,,,0.6365,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/03/2014 13:13:21,2014,2014-NOV,protein,3.9018,lmprs,
11/01/2014,11/05/2014,2014,Oct,,21.93,2.8577,12.36,23.82,14.34,21.35,11.78,2.5255,1.4900,2.2914,,,0.6525,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2014 13:49:38,2014,2014-OCT,protein,3.7362,lmprs,
09/27/2014,10/01/2014,2014,Sep,,26.11,3.2537,15.26,24.60,13.72,22.58,11.62,2.8525,1.4718,2.3472,,,0.6725,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/01/2014 13:37:58,2014,2014-SEP,protein,3.4991,lmprs,
08/30/2014,09/04/2014,2014,Aug,,25.34,2.8518,15.92,22.25,12.74,23.89,14.44,2.5206,1.7887,2.1074,,,0.6880,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/04/2014 13:52:02,2014,2014-AUG,protein,3.1496,lmprs,
07/26/2014,07/30/2014,2014,Jul,,24.41,2.6419,15.71,21.60,12.83,23.78,15.09,2.3473,1.8617,2.0482,,,0.6890,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/30/2014 13:22:12,2014,2014-JUL,protein,3.1798,lmprs,
06/28/2014,07/02/2014,2014,Jun,,23.94,2.4483,15.93,21.36,13.28,23.13,15.11,2.1874,1.8633,2.0358,,,0.6789,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/02/2014 13:05:55,2014,2014-JUN,protein,3.3437,lmprs,
05/31/2014,06/04/2014,2014,May,,24.44,2.2791,17.06,22.57,15.15,22.65,15.23,2.0477,1.8768,2.1703,,,0.6745,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/04/2014 13:47:22,2014,2014-MAY,protein,3.9553,lmprs,
04/26/2014,04/30/2014,2014,Apr,,24.74,2.1277,17.92,24.31,17.50,23.34,16.50,1.9227,2.0191,2.3547,,,0.6774,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/30/2014 14:03:41,2014,2014-APR,protein,4.7089,lmprs,
